time,USDINR,Dollar Index,LME Copper,Comex Copper,US 30 Y,US 10 Y,US 03 Y,US 02 Y,Comex Silver,Comex Gold,US Oil,MCX Zinc,MCX Aluminium,MCX Copper,LME Zinc,LME Aluminium
09-03-2021,72.8,91.958,8828.9,4.0085,2.304,1.528,0.309,0.163,25.915,1715.895,63.79,215.65,172.4,675.25,2775.5,2167.4
10-03-2021,72.718,91.823,8882.6,4.0325,2.24,1.52,0.326,0.157,26.1984,1726.745,64.678,212.25,171.7,671.1,2764,2165.3
11-03-2021,72.694,91.42,9109.1,4.139,2.299,1.54,0.318,0.145,26.1121,1722.625,65.892,217.8,172.9,684.1,2831.8,2183.3
12-03-2021,72.68,91.679,9119.3,4.14,2.379,1.625,0.339,0.149,25.9025,1726.965,65.571,215.1,170.75,679.5,2808.1,2174.4
15-03-2021,72.53,91.833,9136.4,4.1405,2.3628,1.6073,0.3339,0.155,26.217,1731.756,65.21,220.55,174.35,678.65,2858,2219.8
16-03-2021,72.51,91.865,8951.9,4.0715,2.3824,1.6197,0.334,0.153,25.9306,1731.69,64.81,216.8,174.1,669.3,2803,2199.4
17-03-2021,72.4,91.442,9071.6,4.119,2.4252,1.6444,0.2999,0.141,26.2616,1745.355,64.4,219.35,176.05,676.1,2825.6,2222.6
18-03-2021,72.67,91.862,9050.8,4.108,2.4612,1.7082,0.3289,0.1551,26.057,1736.434,59.535,216.45,175.45,675.05,2791.8,2213.4
19-03-2021,72.402,91.919,9062.8,4.113,2.4293,1.7246,0.3264,0.1553,26.2345,1745.054,61.423,219.5,177.6,675.2,2847.5,2268.4
22-03-2021,72.37,91.742,9125.8,4.1395,2.3936,1.6946,0.3186,0.1513,25.75,1738.92,61.258,221.45,177.15,677.65,2876.9,2273.1
23-03-2021,72.51,92.336,8942.8,4.0795,2.3334,1.6241,0.3054,0.1493,25.059,1727.006,57.388,217.75,173.3,665.6,2823.1,2216.1
24-03-2021,72.58,92.528,8893.5,4.064,2.3118,1.6119,0.3002,0.1485,25.059,1734.24,60.823,215.9,175.3,663.1,2794.5,2251.4
25-03-2021,72.66,92.809,8788.8,3.978,2.36,1.6367,0.2923,0.1407,25.056,1726.655,58.455,217,177.25,662.2,2783,2255.6
26-03-2021,72.648,92.766,8950.6,4.068,2.3742,1.6778,0.303,0.1446,25.0455,1732.77,60.799,220.2,179.1,673.7,2831.8,2283.6
29-03-2021,72.748,92.944,8891.5,4.0345,2.4089,1.7098,0.319,0.1361,24.637,1711.976,61.587,220.35,177.95,669.25,2828.8,2270.1
30-03-2021,73.44,93.297,8770.8,3.9785,2.3703,1.71,0.3244,0.1446,24.001,1684.81,60.374,219,176.25,665.5,2795.8,2229.9
31-03-2021,73.137,93.232,8799.8,3.9955,2.4106,1.7422,0.3405,0.1642,24.397,1707.475,59.43,220,176.65,667.95,2805.3,2215.4
01-04-2021,73.328,92.929,8792.8,3.9905,2.3322,1.6717,0.3381,0.1585,24.9215,1729.88,61.245,218.3,178.15,669.4,2769.3,2228.1
02-04-2021,73.37,92.929,8792.8,3.9905,2.3322,1.6717,0.3381,0.1585,24.9215,1729.88,61.245,218.3,178.15,669.4,2769.3,2228.1
05-04-2021,73.32,93.022,8792.8,4.1375,2.3439,1.702,0.3435,0.1684,24.8702,1728.3,58.778,219.65,178.8,690.1,2769.3,2228.1
06-04-2021,73.486,92.335,9063.6,4.1165,2.3369,1.6578,0.3249,0.1625,25.1336,1743.52,59.22,223.65,180.95,688.7,2834.3,2266.6
07-04-2021,74.352,92.455,8928.5,4.0545,2.3674,1.6739,0.333,0.1547,25.114,1737.765,59.475,226.45,182.75,689.35,2827.5,2258.4
08-04-2021,74.561,92.059,9021.5,4.0945,2.2999,1.6227,0.3223,0.1488,25.4188,1755.61,59.762,230.1,185.7,695.6,2858.8,2284.6
09-04-2021,74.719,92.163,8909.1,4.04,2.3348,1.662,0.3333,0.1588,25.267,1743.775,59.359,227.7,182.25,689.85,2835,2256.9
12-04-2021,74.98,92.138,8866,4.0185,2.3348,1.6657,0.3468,0.1688,24.7807,1732.91,59.63,221.15,183.05,686.8,2753.8,2262.1
13-04-2021,75.26,91.852,8897,4.0315,2.2962,1.6163,0.3488,0.1609,25.327,1745.45,60.443,224.25,186.25,692.15,2786.8,2297.4
14-04-2021,75.05,91.69,9097.4,4.1285,2.3178,1.6323,0.3593,0.167,25.3718,1736.45,62.823,227.75,188.2,706.35,2829,2326.6
15-04-2021,74.81,91.668,9298.1,4.2185,2.2755,1.5759,0.3409,0.161,25.843,1763.8,63.3,229.7,188.75,719.15,2864.5,2342.6
16-04-2021,74.479,91.556,9179.8,4.168,2.2672,1.5816,0.3434,0.1632,25.94,1776.68,63.072,228.1,187.15,709.3,2851.8,2317.9
19-04-2021,74.85,91.069,9351,4.238,2.2971,1.6047,0.3382,0.1612,25.8088,1771.546,63.479,229.35,188.45,722.45,2852.8,2332.1
20-04-2021,75.44,91.241,9295.5,4.213,2.2527,1.5607,0.3171,0.1492,25.807,1778.82,62.389,228.15,187.45,722.6,2806.8,2310.6
21-04-2021,75.421,91.155,9442.3,4.279,2.255,1.5573,0.317,0.1532,26.536,1793.69,61.113,227.45,191.1,728.85,2810.5,2362.1
22-04-2021,75.11,91.333,9418.9,4.273,2.221,1.5398,0.3091,0.1553,26.115,1784.22,61.639,228.75,190.3,724.3,2797.9,2358.4
23-04-2021,74.92,90.859,9552.5,4.336,2.24,1.5613,0.3327,0.1595,25.9935,1777.35,62.109,233,191.95,735.15,2852.8,2368.6
26-04-2021,74.69,90.807,9777.5,4.441,2.2453,1.5684,0.3432,0.1677,26.1867,1781.376,61.945,235.65,194.8,755.55,2925.3,2398.6
27-04-2021,74.58,90.909,9868,4.488,2.2942,1.6216,0.3564,0.1837,26.2491,1776.66,63.071,234.9,194.25,762.9,2926.5,2398.1
28-04-2021,74.489,90.609,9895.8,4.498,2.295,1.6111,0.3325,0.1681,26.209,1781.69,63.675,234.65,194.7,761.6,2933,2399.9
29-04-2021,74.073,90.614,9868.5,4.4865,2.302,1.6379,0.3352,0.1641,26.0905,1772,64.846,231.5,193.35,756.95,2912.1,2416.1
30-04-2021,74.05,91.28,9828.5,4.468,2.3013,1.6259,0.3351,0.1643,25.894,1771.945,63.459,232.45,193.7,754.1,2918.5,2415.6
03-05-2021,73.9,90.945,9828.5,4.5285,2.2906,1.6011,0.3244,0.1644,26.873,1793.725,64.482,234.15,194.25,764.45,2918.5,2415.6
04-05-2021,73.76,91.288,9939.5,4.5215,2.2607,1.5924,0.319,0.1345,26.461,1778.85,66.285,234.85,195.1,762.65,2952,2428.1
05-05-2021,73.81,91.308,9941.4,4.524,2.2478,1.5695,0.3083,0.1566,26.4424,1786.935,65.282,232.45,196.4,761.1,2928.3,2444.4
06-05-2021,73.59,90.951,10109.4,4.6025,2.244,1.5696,0.3162,0.1546,27.2997,1815.08,64.845,232.5,199.8,770.65,2945.8,2504.4
07-05-2021,73.3,90.233,10435.1,4.7485,2.2869,1.5771,0.2946,0.1226,27.4331,1831.355,64.833,237.25,200.75,787.25,3026,2535.4
10-05-2021,73.43,90.212,10371.4,4.716,2.324,1.602,0.2946,0.1548,27.254,1835.69,64.852,235,200.8,787.25,2987,2526.9
11-05-2021,73.37,90.141,10476.4,4.762,2.3513,1.6217,0.3052,0.1628,27.608,1837.485,65.457,236.35,201,797.5,3006,2525.6
12-05-2021,73.53,90.713,10421.9,4.736,2.4137,1.6952,0.3603,0.1668,27.0098,1815.55,65.749,233.9,198.65,790.65,2965.8,2489.4
13-05-2021,73.46,90.752,10328.9,4.6905,2.386,1.6591,0.3366,0.1549,27.078,1826.525,63.78,229.65,195.9,779.6,2918,2454.6
14-05-2021,73.231,90.321,10250.1,4.6545,2.3408,1.6284,0.3261,0.147,27.4063,1843.165,65.462,231.15,194.15,773.8,2945.3,2449.4
17-05-2021,73.296,90.164,10376,4.7115,2.3626,1.6505,0.3367,0.1551,28.179,1866.955,66.288,238.2,198,783.65,3027.8,2509
18-05-2021,73.05,89.75,10404.1,4.7255,2.3619,1.6386,0.3315,0.1491,28.1766,1869.5,65.267,238.4,194.7,783.85,3056,2467.5
19-05-2021,73.2,90.191,10073.5,4.5765,2.3721,1.6727,0.3527,0.1612,27.7217,1869.515,63.363,231.5,191.75,760.5,2959.3,2424.9
20-05-2021,73.01,89.808,10058.1,4.568,2.3343,1.6267,0.3237,0.1451,27.741,1877.04,61.922,230.9,187.65,752.15,2963.8,2396.9
21-05-2021,72.817,90.017,9873.3,4.481,2.3205,1.6199,0.3319,0.1553,27.529,1881.245,63.848,231.15,188.15,740.55,2964.5,2373.6
24-05-2021,72.83,89.844,9966.4,4.5255,2.302,1.605,0.324,0.151,27.729,1880.68,66.012,229.25,188.05,745.5,2949.6,2392
25-05-2021,72.778,89.639,9928,4.5065,2.251,1.56,0.303,0.145,27.9529,1899.17,65.99,233.55,188.55,745.25,2985.8,2376.8
26-05-2021,72.64,90.042,9978.8,4.5295,2.253,1.56,0.303,0.145,27.663,1896.68,66.147,232.45,190.5,746.15,2974.3,2405.8
27-05-2021,72.7,89.971,10271.3,4.663,2.28,1.611,0.306,0.145,27.859,1896.672,66.913,238.55,196.05,769.95,3058.8,2481.9
28-05-2021,72.4,90.031,10297.8,4.6775,2.28,1.602811,0.293,0.143,27.908,1903.456,66.599,237.85,196.4,766.5,3070.5,2501.6
31-05-2021,72.511,90.031,10297.8,4.6775,2.277438,1.602811,0.293,0.148513,27.908,1906.676,66.599,237.35,196.65,768.85,3070.5,2501.6
01-06-2021,72.85,89.831,10249.9,4.6535,2.289,1.608,0.303,0.147,27.863,1900.24,67.979,239.2,196.05,767.05,3063.5,2485.5
02-06-2021,72.95,89.909,10111.8,4.5915,2.275,1.589,0.303,0.149,28.139,1908.35,68.753,241.7,192.75,759.15,3070.8,2441.5
03-06-2021,73.006,90.512,9835.3,4.463,2.299,1.628,0.325,0.16,27.421,1870.545,68.883,235.7,189.35,734.15,2984.1,2405.6
04-06-2021,72.869,90.136,9972.3,4.529,2.235,1.557,0.303,0.149,27.792,1891.395,69.38,236.65,192.85,743,3004.8,2453.4
07-06-2021,72.786,89.95,9970.3,4.5265,2.251,1.572,0.312,0.157,27.8586,1899.14,69.24,237.3,190.05,740.6,3022.4,2433.6
08-06-2021,72.93,90.076,10036.5,4.556,2.219,1.536,0.301,0.155,27.603,1892.94,70.012,237.75,191.8,746.1,3023.3,2453.5
09-06-2021,72.98,90.12,9979.1,4.531,2.171,1.492,0.315,0.157,27.749,1888.685,69.735,238.05,192,744.05,3014.4,2453.5
10-06-2021,73.1,90.075,9880.8,4.485,2.13,1.435,0.294,0.147,27.977,1898.445,70.083,237.6,195.25,738.1,2999.6,2475.1
11-06-2021,73.237,90.555,9994.9,4.5375,2.14,1.454,0.31,0.149,27.889,1877.82,70.787,242.05,195,748.65,3044.9,2465.8
14-06-2021,73.18,90.522,9968.8,4.527,2.184,1.496,0.334,0.161,27.833,1866.14,71.165,242.7,196.75,745.85,3060.4,2493.1
15-06-2021,73.35,90.536,9549.1,4.333,2.188,1.494,0.337,0.163,27.637,1858.82,72.44,240.45,193.9,716.75,3016.9,2456.1
16-06-2021,73.27,91.129,9656.6,4.385,2.209,1.579,0.416,0.207,26.908,1812.055,71.65,240.85,194.75,722.1,3027.4,2469.6
17-06-2021,74.149,91.889,9206.6,4.178,2.097,1.507,0.434,0.213,25.878,1773.37,71.047,233.55,188.75,697.35,2885.1,2382.6
18-06-2021,74.139,92.225,9158.3,4.157,2.017,1.44,0.472,0.252,25.779,1764.235,71.41,230.3,190.15,693.1,2835.6,2389.6
21-06-2021,74.13,91.899,9190.8,4.184,2.113,1.492,0.472,0.256,25.925,1782.995,73.025,232.2,191.4,698.5,2842.4,2405.6
22-06-2021,74.33,91.756,9268.8,4.23,2.089,1.465,0.438,0.232,25.73,1778.865,73.061,232.15,190.5,711.4,2856.3,2422.6
23-06-2021,74.14,91.802,9493,4.3305,2.11,1.489,0.462,0.264,25.848,1779.05,73.24,236.6,189.85,720.6,2893.4,2435.1
24-06-2021,74.144,91.814,9448.3,4.311,2.101,1.495,0.473,0.27,25.9082,1774.98,73.29,235.85,193.15,725.85,2913.8,2440.4
25-06-2021,74.145,91.851,9423.1,4.292,2.151,1.526,0.476,0.268,26.077,1781.646,73.974,234.45,195.5,721.65,2906.3,2494.1
28-06-2021,74.27,91.887,9393.1,4.278,2.096,1.48,0.463,0.254,26.058,1778.26,72.752,234.8,194.4,720.05,2909.6,2506.4
29-06-2021,74.29,92.049,9348.5,4.2645,2.086,1.471,0.46,0.252,25.745,1761.086,73.447,237.35,197.8,716.75,2951.8,2534.8
30-06-2021,74.36,92.436,9408,4.289,2.088,1.471,0.463,0.253,26.117,1770.45,73.495,240.2,198.75,721.5,2973.8,2517.3
01-07-2021,74.56,92.597,9281,4.236,2.063,1.459,0.466,0.255,25.9997,1776.655,75.01,237.8,198.15,714.75,2927.4,2504.6
02-07-2021,74.512,92.226,9363.6,4.276,2.044,1.431,0.443,0.238,26.459,1787.45,75.099,237.95,200.5,722.15,2935.4,2560.4
05-07-2021,74.294,92.226,9493.6,4.276,2.055853,1.437329,0.437243,0.227686,26.459,1791.97,75.099,238.25,200.8,731,2943.1,2552.8
06-07-2021,74.74,92.546,9294,4.251,1.976,1.35,0.405,0.222,26.14,1797.21,73.75,238.05,199.7,720.15,2923.6,2505.4
07-07-2021,74.805,92.644,9457,4.3225,1.94,1.32,0.4,0.218,26.139,1803.716,72.175,240.2,198.1,731.45,2956.9,2488.4
08-07-2021,74.73,92.417,9341.4,4.2645,1.929,1.294,0.365,0.196,25.9066,1802.495,73.244,239.8,196.15,720.6,2940.9,2452.9
09-07-2021,74.49,92.13,9510.8,4.3455,1.99,1.363,0.395,0.215,26.099,1808.465,74.67,242.4,198,731.75,2977.8,2500.3
12-07-2021,74.53,92.261,9443.3,4.316,1.999,1.366,0.406,0.229,26.2008,1806.145,74.163,240.75,198.45,728.8,2945.4,2494.8
13-07-2021,74.57,92.752,9425.6,4.307,2.048,1.42,0.47,0.255,25.964,1807.686,75.177,240.05,199.65,725.8,2937.9,2538
14-07-2021,74.46,92.41,9337.8,4.2675,1.972,1.349,0.433,0.227,26.23,1827.385,72.905,239.2,198.95,721.3,2922.4,2522.4
15-07-2021,74.54,92.624,9458.3,4.323,1.923,1.301,0.435,0.227,26.32,1829.53,71.454,241.8,198.85,728.25,2966.6,2516
16-07-2021,74.608,92.687,9455.1,4.323,1.924,1.294,0.43,0.228,25.655,1812.255,71.428,243.85,197.7,730.9,3000.1,2490.5
19-07-2021,74.851,92.891,9205.6,4.2015,1.824,1.192,0.388,0.218,25.166,1812.845,66.57,242.4,193.55,715.45,2958.9,2422.1
20-07-2021,74.53,92.973,9332.9,4.263,1.88,1.223,0.367,0.204,24.92,1810.345,66.394,242.75,194.55,721.75,2961.6,2446.9
21-07-2021,74.486,92.754,9344.4,4.272,1.941,1.29,0.388,0.21,25.256,1803.505,70.233,241.75,195.25,724.6,2935.1,2459.4
22-07-2021,74.45,92.822,9471.9,4.3375,1.918,1.282,0.378,0.202,25.4,1806.66,71.73,242.75,196.15,735.85,2931.6,2485.1
23-07-2021,74.425,92.912,9561.4,4.4,1.919,1.278,0.375,0.2,25.161,1801.975,72.059,247.75,198.4,760.65,2972.9,2503.1
26-07-2021,74.33,92.649,9832.6,4.585,1.944,1.295,0.38,0.198,25.186,1797.575,72.183,246.8,200,762.95,3005.1,2505.6
27-07-2021,74.498,92.432,9774.9,4.5445,1.896,1.244,0.364,0.207,24.669,1798.995,71.876,244.95,199.9,758.55,2965.4,2486.4
28-07-2021,74.5,92.322,9690.9,4.482,1.884,1.236,0.364,0.205,24.958,1806.895,72.379,244.95,202.15,751,2967.6,2524.6
29-07-2021,74.246,91.864,9821.4,4.5235,1.922,1.271,0.375,0.203,25.5,1827.975,73.389,247.05,206.3,757.55,3004.1,2593.9
30-07-2021,74.337,92.174,9723.5,4.4825,1.897,1.226,0.343,0.188,25.454,1814.18,73.659,248.15,206.75,751.7,3025.3,2594.8
02-08-2021,74.354,92.048,9657.3,4.433,1.85,1.177,0.322,0.176,25.3822,1813.494,71.57,247.95,207.95,741.75,3028.8,2618.6
03-08-2021,74.249,92.081,9562.9,4.386,1.842,1.176,0.319,0.172,25.484,1810.45,70.195,245.15,206.55,736.65,2972.6,2590.3
04-08-2021,74.149,92.27,9461.4,4.3325,1.84,1.185,0.343,0.182,25.36,1811.86,68.009,244.5,204.3,729.35,2969.3,2566.8
05-08-2021,74.098,92.244,9480.8,4.348,1.863,1.227,0.378,0.202,25.13,1804.156,69.089,248.35,205.8,731.45,3018.1,2588
06-08-2021,74.24,92.8,9477.1,4.348,1.953,1.3,0.413,0.212,24.31,1763.085,67.974,247.05,205.85,732.5,2985.6,2582.4
09-08-2021,74.475,92.945,9371.1,4.2895,1.972,1.327,0.426,0.222,23.4358,1729.675,66.833,244.95,205,725.8,2953.6,2550.5
10-08-2021,74.43,93.055,9519.9,4.354,2.001,1.352,0.453,0.238,23.321,1729.125,68.47,248.55,207.15,734.2,2998.9,2582.9
11-08-2021,74.14,92.922,9524.5,4.3675,2.001,1.334,0.446,0.221,23.5336,1751.55,69.32,251.55,207.9,735.3,3044.8,2588.5
12-08-2021,74.293,93.035,9480.5,4.36,2.001,1.361,0.459,0.227,23.158,1752.61,68.895,248.55,206.95,730.25,2996.9,2576.5
13-08-2021,74.239,92.518,9552.3,4.3915,1.932,1.282,0.43,0.209,23.711,1779.9,67.934,250.1,208.15,733.35,3026.5,2609
16-08-2021,74.16,92.628,9448.1,4.327,1.929,1.27,0.425,0.213,23.8388,1787.2,67.405,250.2,208.15,726.35,3030.9,2605.5
17-08-2021,74.37,93.13,9231.5,4.206,1.923,1.267,0.428,0.217,23.6625,1786.07,66.55,248.6,207.45,709.7,3005.4,2583.3
18-08-2021,74.27,93.136,9055.5,4.12,1.899,1.262,0.428,0.217,23.5036,1787.326,64.58,247.15,207.2,694.25,2989.4,2563.8
19-08-2021,74.37,93.568,8892.9,4.041,1.874,1.243,0.436,0.222,23.2018,1779.936,63.615,244.85,204.75,684.4,2946.3,2543.8
20-08-2021,74.347,93.496,9067.6,4.137,1.871,1.258,0.446,0.226,23.013,1781.24,61.921,246.2,205.8,699.95,2933.5,2556.5
23-08-2021,74.12,92.958,9263,4.237,1.872,1.255,0.436,0.228,23.592,1805.445,65.47,247.15,207.75,709.6,2936.5,2596.8
24-08-2021,74.135,92.893,9352.1,4.258,1.918,1.297,0.447,0.224,23.823,1803.075,67.615,249.65,209.7,712.95,3006.1,2609.1
25-08-2021,74.11,92.825,9365.6,4.2675,1.952,1.344,0.452,0.241,23.8332,1790.57,67.97,246.75,208.4,716.55,3017.5,2618.5
26-08-2021,74.14,93.062,9308.9,4.2475,1.949,1.353,0.46,0.243,23.549,1791.99,67.75,246.7,209,714.1,2991.3,2623
27-08-2021,73.47,92.686,9440.1,4.3185,1.918,1.31,0.42,0.217,23.989,1817.425,68.648,245.2,210.15,719,2997.5,2650.4
30-08-2021,73.292,92.653,9440.1,4.3755,1.899,1.282,0.396,0.203,23.9948,1810.36,69.11,246.3,211.9,723.35,2997.5,2650.4
31-08-2021,72.947,92.626,9525,4.375,1.935,1.312,0.407,0.211,23.8648,1813.795,68.535,244.8,212.85,720.95,2999.1,2714.9
01-09-2021,72.994,92.449,9338.6,4.278,1.915,1.299,0.407,0.211,24.1068,1814.145,68.24,243.1,211.5,708.25,2979.9,2687.8
02-09-2021,72.996,92.225,9395,4.304,1.898,1.285,0.402,0.21,23.8871,1809.565,69.762,243.95,212.4,712.05,2985.1,2693.4
03-09-2021,72.982,92.035,9451.4,4.334,1.945,1.326,0.407,0.208,24.69,1827.8,69.204,245.15,214.6,716.35,3001.6,2728.8
06-09-2021,73.073,92.035,9450.6,4.334,1.950876,1.326,0.407131,0.204087,24.69,1823.34,69.204,246.3,218.05,716.2,3012.8,2772.4
07-09-2021,73.44,92.512,9347,4.2815,1.989,1.377,0.429,0.222,24.2952,1794.32,68.32,248.95,218.05,711.3,3042.1,2758.6
08-09-2021,73.841,92.653,9265.8,4.233,1.957,1.341,0.446,0.218,23.946,1789.245,69.375,251.25,221.7,710.8,3054.3,2795.1
09-09-2021,73.56,92.479,9387.8,4.2855,1.9,1.302,0.438,0.214,24.033,1794.42,67.956,252.2,224.2,717.2,3074.5,2836.3
10-09-2021,73.514,92.582,9712.6,4.452,1.935,1.344,0.446,0.215,23.737,1787.55,69.579,255.1,230.95,741.15,3115.1,2924
13-09-2021,73.55,92.675,9545.1,4.367,1.906,1.328,0.443,0.213,23.731,1793.475,70.61,253.05,229.1,729,3073.6,2893.5
14-09-2021,73.64,92.623,9444.6,4.321,1.861,1.284,0.435,0.209,23.84,1804.63,70.759,251.4,225.45,722.4,3047.6,2831.1
15-09-2021,73.465,92.548,9614.6,4.4065,1.862,1.304,0.438,0.213,23.829,1793.705,72.62,254.3,229.05,735.05,3076.4,2897.8
16-09-2021,73.556,92.932,9356,4.2815,1.886,1.339,0.457,0.221,22.896,1753.5,72.43,254.45,228.3,721.85,3083.5,2884.9
17-09-2021,73.64,93.195,9277.9,4.246,1.901,1.365,0.47,0.226,22.3598,1754.95,71.894,256.25,227.35,721.15,3075.6,2884.5
20-09-2021,73.64,93.276,9013.1,4.1145,1.85,1.312,0.459,0.216,22.224,1764.244,70.54,253.55,226.7,704.65,3012.6,2861.3
21-09-2021,73.707,93.204,9045.8,4.126,1.857,1.324,0.457,0.218,22.4498,1774.365,70.825,256.35,228.55,695.95,3005.6,2851.5
22-09-2021,73.8,93.462,9323.3,4.252,1.811,1.304,0.489,0.24,22.663,1768.13,71.94,258.15,232.45,714.7,3028.1,2938.5
23-09-2021,73.8,93.033,9281.8,4.231,1.943,1.432,0.537,0.261,22.4878,1742.31,73.23,266.3,235.75,712.65,3095.1,2951
24-09-2021,73.814,93.327,9376.1,4.2855,1.985,1.454,0.542,0.274,22.39,1750.465,73.961,261.5,232.25,718.2,3114.5,2921.5
27-09-2021,73.858,93.383,9364.6,4.2895,1.997,1.491,0.556,0.28,22.597,1750.255,75.398,260.05,230.75,719.75,3091.8,2892.9
28-09-2021,74.207,93.766,9256.1,4.2465,2.09,1.541,0.553,0.305,22.437,1734.075,74.41,259.8,234.45,717.55,3065.4,2928.1
29-09-2021,74.308,94.338,9177.9,4.199,2.065,1.52,0.527,0.293,21.5147,1726.605,74.675,256.75,232.25,710.7,3055.1,2912.5
30-09-2021,74.17,94.23,8939.6,4.089,2.047,1.489,0.511,0.281,22.1667,1757.04,75.048,252.1,228.15,697.8,3019.1,2854.1
01-10-2021,74.13,94.035,9135.4,4.1885,2.031,1.465,0.485,0.266,22.506,1760.92,75.721,253.1,228.05,708.35,3006.4,2857.6
04-10-2021,74.568,93.776,9256.6,4.2385,2.048,1.482,0.501,0.28,22.671,1769.47,77.594,256.85,233.15,719.2,3031.9,2911.9
05-10-2021,74.54,93.975,9149.6,4.1925,2.099,1.529,0.522,0.286,22.608,1759.956,79.04,258.15,233.5,713.45,3048.1,2918.4
06-10-2021,74.758,94.266,9063.1,4.1475,2.08,1.524,0.536,0.298,22.597,1762.825,76.905,256.3,233.15,710.2,3014.1,2896.4
07-10-2021,74.805,94.217,9272.1,4.2435,2.128,1.575,0.56,0.307,22.5807,1755.18,78.827,260.15,237.1,724.75,3054.9,2947.6
08-10-2021,75.117,94.067,9347.1,4.2755,2.168,1.615,0.58,0.32,22.656,1757.17,79.499,268.9,238.15,728.85,3158.1,2961.1
11-10-2021,75.393,94.316,9529.4,4.3665,2.173537,1.632881,0.623308,0.353712,22.548,1754.306,80.5,269.2,242.85,740.75,3219.8,3050.9
12-10-2021,75.483,94.516,9435.5,4.3255,2.095,1.579,0.605,0.342,22.538,1760.125,80.572,268.65,244.9,734.95,3242.6,3058.1
13-10-2021,75.281,94.08,9757.1,4.516,2.031,1.539,0.651,0.36,23.0748,1793.05,80.535,282.35,245.95,759.05,3417.3,3068.1
14-10-2021,74.97,93.956,10012.6,4.6315,2.017,1.514,0.636,0.364,23.502,1795.975,81.457,294.4,250.2,776.65,3521.4,3122.5
15-10-2021,75.028,93.937,10226.9,4.7295,2.046,1.574,0.696,0.395,23.261,1767.475,82.468,322.5,254.25,795.35,3801.5,3170.3
18-10-2021,75.19,93.953,10218.3,4.7255,2.036,1.602,0.739,0.421,23.18,1764.87,82.272,308.4,255.35,795.85,3705.4,3185.5
19-10-2021,75.105,93.734,10134.6,4.703,2.088,1.641,0.718,0.399,23.637,1769.55,83.036,296.6,249,792.15,3530.8,3118.5
20-10-2021,74.785,93.558,10200.5,4.7345,2.136,1.659,0.718,0.387,24.2868,1781.93,83.5,302.05,247.55,793.15,3642.9,3084.5
21-10-2021,74.864,93.77,9823.5,4.5585,2.15,1.704,0.798,0.453,24.1277,1782.974,82.58,285.65,232.85,765.2,3426.8,2915.8
22-10-2021,74.979,93.642,9745.4,4.498,2.07,1.636,0.774,0.459,24.3,1792.525,84.151,284.25,230.7,759.9,3435.8,2886.8
25-10-2021,75.087,93.813,9838.4,4.528,2.083,1.633,0.748,0.435,24.546,1807.77,83.73,285.2,234.2,768.5,3434.1,2885.8
26-10-2021,74.898,93.949,9763.1,4.486,2.042,1.61,0.756,0.448,24.1425,1792.815,84.35,282.9,229.5,762.55,3391.1,2831
27-10-2021,75.01,93.802,9561.1,4.3895,1.953,1.543,0.775,0.503,24.0498,1796.965,82.13,280.15,215.45,747.25,3333.6,2664
28-10-2021,74.79,93.345,9648.6,4.4385,1.983,1.582,0.764,0.489,24.0658,1798.815,83.068,283.4,221.75,751.75,3358.1,2760.5
29-10-2021,74.915,94.123,9520.9,4.368,1.936,1.557,0.756,0.499,23.863,1783.35,83.284,287.05,221.3,745.1,3392.4,2746.3
01-11-2021,74.845,93.879,9522.1,4.3935,1.96,1.561,0.764,0.501,24.0507,1793.235,83.8,285.55,220.1,746.05,3368.5,2716.5
02-11-2021,74.639,94.09,9518.6,4.366,1.96,1.551,0.719,0.448,23.503,1788,83.02,283.45,216.55,741.3,3335.1,2680.5
03-11-2021,74.43,93.864,9383.6,4.321,2.023,1.607,0.754,0.476,23.4975,1769.69,80.14,278.8,213.8,728.55,3294.5,2653
04-11-2021,74.464,94.347,9420.4,4.3205,1.965,1.531,0.692,0.426,23.7683,1791.78,79.32,276.25,209.45,737.75,3240.3,2560.5
05-11-2021,74.174,94.32,9487.1,4.343,1.889,1.455,0.66,0.405,24.149,1818.17,81.337,273.1,204.6,731.9,3225.8,2548.8
08-11-2021,73.899,94.049,9629.6,4.399,1.882,1.493,0.717,0.447,24.4207,1824.22,82.194,278,207.55,739.4,3274.9,2606.6
09-11-2021,74.17,93.955,9573,4.373,1.819,1.439,0.729,0.423,24.2808,1831.91,84.5,277.55,205.4,735.5,3278,2568.5
10-11-2021,74.393,94.85,9474.8,4.323,1.906,1.553,0.85,0.519,24.6108,1849.27,81.283,277.25,206,728.8,3272.1,2571.9
11-11-2021,74.3,95.178,9622.6,4.3995,1.923844,1.595568,0.887528,0.542938,25.2248,1861.95,81.184,277.75,211.8,737.65,3270.1,2657.9
12-11-2021,74.319,95.128,9734.5,4.4495,1.936,1.566,0.848,0.517,25.304,1864.9,80.817,277.2,214.1,744.95,3268.1,2696.3
15-11-2021,74.381,95.407,9647.6,4.4,1.997,1.616,0.869,0.52,25.059,1862.744,80.91,271.75,210.05,739,3211,2644
16-11-2021,74.452,95.915,9558.4,4.3515,2.031,1.637,0.874,0.522,24.8208,1850.73,80.625,272.15,204.75,733.15,3224.8,2570.4
17-11-2021,74.248,95.828,9389.1,4.266,1.979,1.591,0.845,0.498,25.0658,1867.41,78.21,264.15,207.25,718.65,3184.1,2618.8
